1.4287356446099736e-01,1.2830162094187134e-01,9.6409146978049642e-02,9.5182823383424375e-02,1.5618130880439859e-01,5.0859357910812635e-02,-1.2828720038583000e-01,-8.0851163077330493e-02,-2.4763487580729094e-02,-6.0549439804338696e-02,1.8869874852788596e-01,-2.4125231207153441e-02,9.9599569590487477e-02,-5.3450598712175678e-03,1.6277492626698922e-01,1.2431708375811983e-01,-1.1110697723420845e-01,6.0225892413640562e-02,4.4439282297855751e-02,5.3052385089256943e-02,-9.7259317717598784e-02,4.4671665364200780e-02,1.4178433178298910e-01,1.5397939538179459e-03,-2.3547325382763450e-02,-6.9586637647088459e-02,1.6705257692853073e-01,-1.6434846901006681e-01,-1.0137885123034271e-01,1.7418400302039089e-02,-1.7573508673877611e-01,-3.5577545033959025e-02,-3.7442587541857621e-02,5.1341942116282763e-02,-9.0560340753830196e-02,7.7363958825077184e-02,5.4413145099701160e-02,-1.0817988394373601e-01,1.8818912925489903e-01,-4.1597530460062683e-02,-6.7327319913824860e-02,6.7273215155351923e-02,-2.5697860301964606e-02,7.5682295133873756e-02,-1.6461232234010897e-01,-7.5686041851914646e-02,-9.7310269931954171e-02,-1.0472927412827701e-01,3.5132003367535206e-02,1.0781304721458810e-02,-5.6880038565409373e-02,2.8289855556748879e-02,6.3921323577785447e-02,8.4755713104836643e-03,-6.8979046849974926e-02,1.4430977049199475e-01,1.5899831720975335e-01,-1.6226567836126408e-02,-6.4109426313016624e-02,1.7849573070528324e-01,-1.3172414355153511e-01,-1.3441184703372558e-01,-3.7402217949206042e-02,-1.6161721080698538e-01,-1.6142728377523900e-02,9.4573028995346642e-02,-1.3439124007139808e-01,-9.0051412750080662e-02,-7.7585266645529158e-02,-1.5074442242967057e-01,-1.9587638321873727e-01,-5.9354275771638876e-02,2.3872739418029944e-02,1.8559677984761106e-02,-7.0887856091501403e-02,1.1178930058691258e-01,6.5353814308696481e-02,-8.7390314924665452e-02,5.1916347269933591e-02,1.5296570486631819e-01,-1.5820750375470991e-01,1.7563754746614679e-01,-1.5350999577185540e-01,-4.2099105908947276e-02,3.6303604970070853e-02,-1.6560403771875112e-01,4.3421607043576033e-02,1.3476802663046381e-01,9.6524213831033850e-02,5.0876877585924365e-02,5.7305304716896883e-02,-1.3929715088582467e-01,-1.4745502755894602e-01,-3.2967789355754132e-02,-9.2758818250987723e-02,-1.3289326038692015e-01,4.8499967511124363e-02,1.2326915099131318e-01,-1.6252174431724584e-01,-6.7570550790140932e-02,-1.3605466541999056e-01
-1.3367787736346506e-01,-1.2017473809279242e-04,1.4049600795741110e-01,-7.1449147589564221e-02,-5.6248226755375774e-02,-5.4242557172519516e-02,-6.3424488961407857e-02,-1.2772244637719474e-01,-1.0391812369914198e-01,6.6390837502123642e-02,3.5062193897311168e-02,3.2450509964741386e-02,2.0292470011932226e-02,-1.0070626172801965e-02,2.5143305438878900e-02,-1.8144167280062959e-01,1.1766475059524700e-01,3.9801297300092270e-02,2.1587620814453656e-01,7.3719086844494283e-02,1.2457093327329385e-01,-1.6245324281240175e-01,5.8507446978048203e-02,-7.0462113339402388e-02,9.0834322997126460e-02,1.1953032089676202e-01,-1.0119448339986437e-01,2.0410091352348159e-01,2.0852809286859789e-01,1.1729325541734015e-01,-1.8295379080311219e-01,-9.0532088199685029e-02,1.8088557580308173e-01,-4.9697784034556831e-03,-1.4020681109069325e-01,-8.3406778003395944e-03,-8.8254047902528499e-02,-4.8768710618635268e-02,3.8471750831233470e-02,6.4737699486822856e-02,7.0790078935510467e-02,-7.1955144269235119e-02,-1.0892239548767910e-01,8.6534508052533640e-03,-8.3761119678441076e-02,-2.9148591189964750e-02,-1.0365180453091741e-01,4.5540537765856169e-02,-7.4183365276599914e-03,4.5767053282185624e-02,7.2186787712114203e-02,-1.0438765947168621e-01,8.7088492919975433e-02,1.3536488939389416e-01,-3.8950346173166193e-02,1.2428402846250201e-01,5.8386127928229219e-02,9.1759412337652141e-02,-4.7052141299712594e-02,2.2441234701032747e-01,1.2607905722752060e-02,5.6149342448454174e-02,1.2597032189952592e-01,-1.6079422867743601e-01,1.2546631955301230e-01,-5.3791525699185681e-02,-1.3968131680601883e-01,1.5963523053466586e-02,4.0093521232447825e-02,1.9653389453331304e-03,-2.1392593483710901e-01,1.1508257837672758e-01,1.3000833427792607e-01,-1.2700563793517894e-01,7.6701700473058784e-02,2.0535573216488249e-03,-2.4515363776127868e-03,-3.1241435633233000e-01,8.9838172642165370e-02,1.0802919142376775e-01,-3.2530876845086480e-02,2.1641463871063141e-02,-5.7363647129497014e-02,5.4572867059205492e-02,-1.3338976831763200e-01,1.3679660526468615e-01,5.9607860640300304e-02,2.1006174330753200e-01,-1.3153531331716112e-01,1.2535325022982466e-01,-1.3176794398576093e-02,1.5081309625271083e-01,-1.5333455597522824e-01,-4.4558438268399933e-02,-1.2268796144976665e-01,6.6631429241079052e-02,1.7731407404993299e-01,1.1980065449851585e-01,1.5061208670866758e-01,-1.1518449615722076e-01,1.2530321692864510e-01
-1.4833517039432517e-01,8.6722747603615105e-02,-4.0084676460095295e-02,-1.2910845164841775e-01,-4.4383964903531380e-02,-1.3749526118873800e-01,-6.1138823719307657e-02,-6.8289246108979296e-02,-8.3209183843858961e-02,-7.1479560154132926e-03,1.1437267667069756e-02,-4.9267756974515353e-02,8.7210729138245374e-02,-3.9872634483090655e-02,1.2963597252620848e-01,-1.3228051272198668e-01,5.2331457242007648e-02,1.2770172062420801e-01,-1.2250359319327422e-01,-1.2105120631939435e-01,1.6161716101729082e-01,-1.2740670041400800e-02,1.3796072857080233e-01,-1.4268507832928298e-01,-9.9356045221179773e-02,1.0025804528924383e-01,1.2835981426617857e-02,1.0715840418031586e-01,1.0219541528432971e-02,-7.5395150009427443e-03,1.0489890930959371e-01,1.5311216274441281e-01,5.1722771334043433e-02,4.2878531796911694e-02,-6.9355608499373639e-02,-3.4141277765124982e-02,-7.3789250505575679e-02,-7.9320079681371974e-02,-1.2007260919229093e-02,1.4824434662482930e-01,1.7240139794955198e-01,-6.9011340249448216e-02,1.5626561901516969e-02,8.3316505683358272e-02,-1.1740544172783383e-01,-6.5426945251797569e-02,1.4055708321214730e-01,2.9861458387937904e-02,1.8462047291810960e-02,-2.5903277346832423e-02,-1.6676977201568280e-01,3.4113429529093138e-02,-1.8638569220170975e-01,-6.4899926553299167e-02,1.0199349493416204e-01,-1.3505443180325807e-01,1.5413019713244677e-01,-3.0166899821735767e-02,1.3318867363720693e-01,-1.3107340448241245e-02,-1.2963184884254733e-01,1.6655997888669047e-01,5.3272472572862967e-02,4.3651952759250615e-02,-6.5788124649017510e-02,1.4400613878687113e-01,-4.8693683981925029e-02,-1.2231254910476483e-01,-1.2035421175833451e-01,3.8037099317016439e-02,1.6774213930188081e-01,1.3142639220113428e-01,-1.6145104196279353e-01,1.6015886924798864e-01,-1.6238279868537828e-01,2.3333388023391920e-02,-9.3910463695569504e-02,4.2591871831274622e-02,1.4236589258517290e-01,-1.4792030454296681e-01,6.2282994466423401e-02,-4.4329010850852495e-02,-6.2386617865145086e-02,1.3080157598791739e-02,1.0937448745823254e-01,1.0249906851021824e-01,1.3982805382045979e-01,6.9796245173803798e-02,2.3760785869008233e-03,-1.4819727636884925e-01,4.2242999600642421e-02,-2.5435336251213674e-02,-1.4814256141419307e-01,-1.1522260022748658e-02,-1.5473452912740085e-01,9.7126745713572007e-02,-1.0335545364928066e-01,1.0730992690686608e-01,-1.1165449005094115e-01,-3.8020320683121070e-02,-1.2183907594506951e-01
-5.3954997027168786e-02,-1.9756728257167647e-01,-1.5838671571073712e-01,7.3997182841675613e-02,-1.1166343245952103e-01,1.2671764874639577e-01,-1.6746494016801897e-01,7.8476519949875229e-02,-4.0280963990589898e-02,-1.0249404473242428e-01,-1.5464936663155014e-02,1.0770816325010911e-01,6.0924341774697216e-02,2.4768111646729093e-01,-6.3501863691250521e-02,1.6441116397746553e-02,1.0413630844584482e-01,-9.2625211709719019e-02,2.2739676153518262e-01,1.1249007608939822e-01,6.1427901772785669e-02,9.5778349257602244e-02,-7.4705054923914146e-02,1.2091369841796153e-01,-2.4361723974616504e-02,3.2525735863405299e-02,-5.4374191575669056e-02,1.1306912313214189e-01,2.2447628744426662e-01,-1.0934914393769476e-01,-7.7025908932097792e-02,1.2108505597584446e-01,1.8014271652188971e-01,-9.4259344061667888e-02,-7.0589696076001254e-02,-3.0342186459443077e-02,1.0082179600535685e-01,1.3475063930748564e-02,-1.4523383716965213e-01,5.8399430845809128e-03,2.8173047586622823e-02,1.4699589477373215e-01,-1.8430129816342469e-02,9.9381391668817112e-02,-3.2567355725705981e-02,-4.9105263961569792e-02,6.0144281226527610e-02,1.5462006568624989e-01,3.6317663213119931e-02,-1.4803967915730186e-03,-1.4012281330869367e-01,-4.9770038467485969e-02,1.3137013429440933e-01,7.7974864374848726e-02,1.2761142396297070e-01,6.8220125628853101e-02,-1.9661803238816708e-01,1.8908539250780154e-01,-1.3722458708923557e-01,1.2885635377646160e-01,-1.3187282556846003e-01,-9.8167260016219463e-02,2.2362776277608831e-01,1.3480040058232901e-01,1.0865796263959815e-01,5.8455883915058821e-02,-1.8634689675954069e-01,9.4457232972262481e-02,-3.5567332167612667e-02,1.5223786480376370e-01,7.2388811402850320e-02,1.1397969306477523e-01,1.5040687765412977e-01,-2.0301272301139003e-01,8.3516755658261402e-02,8.5218251872540771e-02,1.5061159189331938e-02,-2.3426297264727047e-01,2.6343631813870706e-02,-1.2340759983196026e-01,1.2775314005697329e-02,-2.1808853681219488e-03,-1.0219825975123241e-01,3.9334693983154118e-02,1.2260138399230019e-01,-2.2911775889999438e-02,5.2130379905002827e-02,-1.2872443999892683e-01,-4.3562031702789779e-02,-1.7508778826128942e-02,-2.2755020689802236e-01,1.9845061439630302e-01,-1.1139776234104301e-01,-1.3022100008953574e-01,-1.6305374660868063e-01,1.0151526311400860e-01,2.3485329612191339e-01,-3.2348195824275415e-02,2.2724639266241389e-01,-1.0406207733693865e-01,2.1977451664647413e-01
-1.1110536616625423e-01,1.3393141362841487e-01,-1.9328100624981390e-01,-1.8992600562356729e-01,-1.2921895004425119e-01,-1.6921095007295342e-02,-1.1924662990746261e-01,-1.6082941400760378e-01,-4.8353038902426600e-02,4.8321992796050268e-02,-9.0733551565858453e-02,1.5471915454242284e-02,-1.2330239637832027e-01,1.2239873395853346e-01,-8.0374821101616256e-02,-1.1558563075559174e-01,-7.4090376066715882e-02,3.1562020676622685e-02,8.3534979974683680e-03,5.7514209691637820e-02,8.1987778562030794e-02,1.3882552940072157e-01,-1.3330716561901261e-02,-1.1627533417335960e-01,1.1078869467381156e-01,-1.1144390123671360e-02,-1.3149006509359293e-01,2.0901851055832663e-01,-1.2015779408284780e-01,-8.3849720640439232e-02,7.3174265764740939e-02,5.9766348022243870e-02,1.6470665028095735e-01,2.9051054766174762e-02,-3.0230616505500220e-02,-6.6854991107701142e-02,1.5970498097452265e-01,1.9026236501415017e-01,1.0536724242402844e-01,-1.0363436330788249e-01,1.1580898425871215e-01,-7.7045116386107768e-02,9.8119225263765028e-02,-1.2832543146921419e-01,-1.4159250673176904e-01,4.8646092576770744e-02,4.0455797093093986e-02,1.0811564816383941e-01,9.2177239649745002e-02,1.4510333066148817e-01,-9.5465445436800189e-02,-1.4527186197525488e-01,-2.7646524405754901e-02,7.7483969641041969e-02,1.9551448514838718e-01,-8.5654171243124883e-02,-4.8287325501656223e-02,1.4136364673399981e-01,-3.8373493840515888e-02,-2.1061295259413009e-02,-6.4738904727114593e-04,-1.5820395777831953e-01,-5.5690357903269871e-02,1.4261813008988872e-01,1.7503647800588520e-01,-1.6586711391671929e-01,6.1271686062188940e-02,4.5102560159310030e-02,5.2078005160822644e-02,1.8757044993348088e-01,1.0334569696251890e-05,1.1574291885933527e-01,-5.4126332808987272e-02,1.0068867568388079e-01,-5.4080138512434019e-02,1.4409322268225680e-02,7.5524407869287671e-02,-9.9167132972443006e-02,-2.6528678756609733e-02,1.1567698748613207e-01,5.5745371073276283e-02,3.3750221820848969e-02,-7.9729472974151366e-02,5.5048403601787720e-02,-1.4060610867277668e-01,-1.7068527382934223e-02,1.3034339234272127e-01,-7.8282634635843645e-02,-8.9424225462206894e-02,-3.0527676955680400e-02,8.7068545142615653e-02,4.0819380170741548e-02,-6.4449383190918905e-02,-2.1391730892846300e-01,9.6839957395554052e-02,5.0976369082772928e-02,4.8433301678886674e-02,5.7032953749829706e-03,1.3746859320563509e-01,1.3034942942913583e-01,5.8094474657442746e-02
1.6797546245650774e-01,7.4674630448920615e-02,-1.2712971277886290e-01,-1.1490706447485637e-01,1.8259971727797966e-01,-3.8372571402791308e-02,-2.2517405401549700e-02,-1.2914033437205982e-02,-1.6457889404402787e-01,1.0357910133511403e-01,3.8335157900415973e-02,4.3216046297828666e-02,-4.4325750113413921e-02,-1.5294176958211878e-01,1.5055658315369716e-01,7.6428231615190516e-03,-9.4476914462157155e-02,-2.5404074589525084e-02,-1.9017711931551055e-02,-1.5737658202762081e-01,1.4396381821405535e-01,7.2637224338445938e-02,-1.2227900109824685e-01,1.0240877699719547e-02,9.8590041808565926e-02,-5.8686098523947981e-02,-7.2741726780492011e-02,6.9005628102415867e-02,-7.0855032354866676e-02,-4.0085073369200148e-02,-6.5375603622043234e-03,-1.9980571388473315e-02,-1.3622622215252359e-01,4.4020717585828435e-02,-3.3407642157974295e-02,1.2283398768740353e-01,-7.7518539405640643e-02,1.4637945712084757e-01,7.4305565055508366e-02,1.3928024057654992e-01,-8.1049116349103556e-02,-2.7483078833916864e-02,5.0715697758203317e-02,6.2836094885950794e-02,9.9913908756291053e-02,-1.0594866917884857e-01,8.2863503548044365e-02,4.5316276695069040e-02,-6.3228781824504088e-02,4.0197666747654133e-02,-4.8556974414005138e-02,2.6493222812393476e-02,-1.2775288005293711e-01,1.1906990015024306e-01,1.1524819024870724e-01,1.0601399973547455e-01,-2.8757764256325254e-02,-8.4436665892152818e-02,-1.4181210022471560e-01,4.4283136742176064e-02,-5.3800489457228422e-02,-5.9278749496073480e-02,-2.3838374851740670e-02,1.5946195940818983e-01,7.6932622673722157e-03,1.6720035824124416e-02,-1.6373281469205264e-01,1.6312447247642450e-01,-1.5963558969351596e-01,5.5075643893243875e-02,-1.3575147546877844e-01,-8.9478354975762786e-02,1.4427383701113605e-01,1.8059630312276156e-01,-2.0244868267677843e-01,1.3337517046069941e-02,-2.1871448256561697e-02,7.8798896267097504e-02,-6.3683843811428886e-02,-1.4283714868578729e-01,9.8491878303533967e-02,-1.6492581611323182e-01,5.2048909017422595e-02,-1.6152013899541698e-01,-2.3012167420898240e-02,3.2380576059227811e-02,6.4372045028781008e-02,1.1008638297453065e-01,-1.4212575197474311e-01,9.6361840349083960e-02,-8.4737348292207471e-02,-1.1003601513215361e-01,1.3683013570287791e-01,-1.4777264495556350e-01,7.6012176733835628e-03,1.0000895520974407e-01,8.4787663067038818e-02,1.5967009871130208e-01,4.7878470012561784e-02,-1.3298528444190441e-01,6.1070158340333337e-02
1.1177949337405732e-01,5.0304332994704985e-02,1.2629734302294543e-01,5.1773457933264794e-02,-8.0425415000620115e-02,-1.1855813516567333e-01,-3.4316402491159428e-02,1.7627853303605315e-01,1.1647570868589235e-01,-1.2187148317616255e-01,1.0696753547706891e-01,-1.2334984041088316e-01,1.0291518995669491e-01,-2.5460056128106496e-02,-1.1065687958363764e-01,-1.3636080131477518e-01,-1.1448348943397504e-01,8.8142051505043228e-02,2.7215668610795048e-02,-1.6908806985553526e-01,1.1772891997620742e-01,1.3796271230120180e-01,3.2861738925385929e-02,-1.0318064191765139e-01,-2.1893616649630993e-02,5.6163821596133548e-02,-7.5047527431394437e-02,-1.1713293563439260e-01,-7.1967181578801772e-03,1.7858001459310402e-01,-1.1765282692683714e-01,1.0097953702609065e-01,9.5273430558757130e-02,1.7929726117674552e-01,1.7469588147373153e-02,-9.3727186386064976e-02,-6.2023540464014926e-02,-2.6656219304563421e-02,1.6769560015148038e-01,1.6990269995549718e-02,1.5498943793369499e-01,1.3014818900537908e-01,1.5253382329112364e-01,-3.2734054039575092e-02,1.7123388521097968e-01,-3.7752849503573611e-02,-6.5150319410172686e-02,7.3701673977963553e-03,8.8620424464024183e-02,1.0918458248843498e-01,-9.2665627434942249e-02,-3.7952117579489394e-03,2.3475325149923182e-03,1.4902390972995214e-01,-8.7198749557226451e-02,-1.8128937365224324e-01,1.0750066602632227e-01,1.5678430460329861e-02,-9.0868330562340380e-02,6.5808947359361131e-02,-8.2050960992232445e-03,-1.4786988508196905e-01,1.3749544690587273e-01,3.0949199924070480e-02,-1.0321274027387903e-01,1.5536051760848203e-02,2.2932478666661750e-03,-1.1734782339806091e-01,1.3271235345206009e-01,-1.7189379568473179e-01,1.5856715671857077e-01,-1.2580236967420944e-01,-1.6705449340117104e-01,-3.6890535483531314e-02,-1.1670579762572630e-01,-1.4677137347342664e-01,1.3236395477939064e-01,-1.7799202943547379e-01,-7.5664009620175582e-02,7.3437220912710460e-02,8.8558170400133987e-02,1.1329210897528337e-01,-1.8048671370331955e-02,-1.5951165528195127e-01,1.3086092096381871e-01,-1.2532646397280806e-01,2.9694058869963118e-02,-1.3847176081125306e-01,1.2288966268940299e-01,-1.9424790333913153e-01,-9.1197843744688523e-03,-1.2863762578958315e-01,-5.1723978915353630e-02,1.3023135976299924e-01,-3.7055299188084589e-02,-1.3586793692621776e-01,8.9669262523289023e-02,-1.6597642895193443e-01,-1.1169535956115235e-01,-8.1225020155892225e-02,-1.6904733050239171e-01
2.5041030818076813e-02,2.5746720375613208e-02,7.5605226115070170e-03,-1.0321008077289102e-01,9.1598598890753599e-02,2.0035937569516854e-02,-7.8000760057346283e-02,-2.6678639522423043e-02,1.7832138714763743e-01,-1.7367879319597029e-01,-1.6712364318864685e-02,-1.3644168778045868e-01,-3.6161453463476913e-02,1.0203092398079477e-01,1.1041561214710483e-03,-1.3662952586392693e-01,-1.0276842172312764e-01,9.7934191369993887e-02,6.2245862249587683e-02,-1.3564403569484240e-01,1.6822086020887297e-01,3.6607732277018863e-02,1.7158939283400435e-01,-4.3456141967835926e-02,-1.0822839082757044e-01,5.0059156802519593e-02,5.8092382677012604e-02,1.2994083296550007e-01,-1.0811641738844134e-01,7.4853558205598032e-03,-1.3566987412448919e-01,1.5584667673671973e-01,-7.5390867752384544e-02,-9.9863464015473545e-03,9.2071917780682896e-02,-6.3863361560244317e-02,3.3120047197711930e-02,-4.9434748317282791e-02,1.3017268601401710e-01,-8.1675334706626003e-03,8.7666624033142487e-02,9.5021134252638584e-02,-6.0463463574203888e-02,1.2933267744182184e-01,2.0203618406299521e-02,-9.0799302095767490e-02,1.1231853417638207e-01,5.9058516094782694e-02,-3.2522077684522921e-02,-1.7162442596406866e-01,-1.1848796409608781e-01,-1.0772605015827084e-01,-1.6378007597608647e-02,2.8947774398739148e-02,2.7971104308489488e-03,1.4046189955474481e-01,1.4042872730144679e-01,-1.6343178913008957e-01,3.9255925165085449e-02,8.1912167615913800e-02,-2.8727937972074798e-02,-9.9465736284569506e-02,-1.2805438832545557e-01,-1.3188397637422347e-01,1.4525535116300564e-01,1.3067376919168544e-01,7.0738912411575285e-03,1.5205001591051384e-01,2.9197421636585438e-02,1.4330354434434409e-01,1.1815337938789039e-01,-1.2180967165068005e-01,-1.2022774433635282e-01,-2.7440935652854735e-02,-7.0713436987282247e-02,4.2816955978499285e-02,7.1981481130115973e-02,-4.8409461487865645e-02,-5.8553033556021518e-02,-1.5720718779296794e-01,7.7974619464750436e-03,-1.8149284380339839e-01,-3.1503081071085438e-02,1.2519167919661459e-01,2.3575685716852608e-02,4.9184010430765701e-02,1.6921346138280946e-01,1.2619938899008856e-01,-1.5369874473956910e-01,-1.8071511160362444e-01,2.4365910275654590e-02,-1.5097439961830228e-01,1.5527607899517099e-01,-1.1647157340037527e-01,1.2363848859147913e-01,-1.7184463630933414e-01,6.6257146205536271e-02,1.3645494811081499e-01,1.4331809036854465e-01,-1.7160079426172092e-01,-1.0580451650876062e-01
1.1785076289002037e-01,-1.6029433154317727e-01,-1.5174745634429451e-01,-1.1526419520512338e-01,1.1990995714708537e-01,-6.7872182744988116e-02,1.5598322492132080e-01,-5.7908107184613831e-02,2.3836826729508348e-02,-3.8935527122558422e-03,-1.8432705006101124e-02,1.4904447772905116e-01,-1.3411348902081813e-01,-8.4381988584533052e-02,1.2911311418047011e-01,6.9118811011650808e-02,-9.2713364156430094e-03,-7.2594340472654215e-02,3.5763087478062124e-02,-1.3164789837075522e-01,4.7415170104425260e-02,-1.1656677531847766e-01,-8.5887558028139507e-02,-1.2873976183093278e-01,6.2353737006140379e-02,-1.3651040919664434e-01,6.5558560646698141e-02,-3.9853282386648518e-04,-6.3949145735058707e-02,7.7135631805287652e-02,-1.4848407304545955e-01,1.3994209186659920e-01,-3.4057603319849104e-02,-1.3438915777826774e-01,9.7922163388290281e-02,-1.7669972908587081e-01,-1.0022085161417696e-01,-3.8327159849321529e-02,8.5599729653158624e-02,-2.8187087407154584e-02,1.7191943427553433e-01,3.7768480663612519e-02,-1.8292152722474186e-01,8.1810705220509108e-02,9.0338201778352695e-02,8.9632938841572394e-03,-9.8378635453799435e-02,8.5276057894681456e-02,5.7950237808196907e-02,1.9894496410747781e-02,-6.0748969136877259e-02,1.6216980836600148e-01,-1.1113309982973311e-01,-3.1761233273112012e-02,-1.7163963850922187e-01,7.5190052976193245e-02,-7.3160774951428434e-02,7.6863162365334525e-02,3.6050498054071518e-02,-1.5660701523503115e-01,6.5848772035643877e-02,1.2069344765119112e-01,-5.9333411612036577e-02,-2.4053549743979250e-02,-1.3563376470262120e-01,1.6030310257045982e-01,1.0807347829385061e-01,8.7059718272439648e-02,8.5841824166349126e-02,4.3472670851534660e-02,-1.5302607167398988e-01,-1.9333249268164193e-02,1.2154993928350041e-01,1.2979798815553825e-01,-9.8642723023965664e-02,1.5235478132043845e-01,-1.5054256085783388e-01,-2.4595833730345341e-02,1.6896180846778094e-01,-5.6462299329943434e-02,3.9741350739373682e-02,1.0877266689974169e-01,2.4950287373894899e-02,1.8482363010312003e-01,-2.0033831560597545e-01,-3.5876412849430724e-02,-7.9385422948883844e-02,7.7106297342098923e-02,-1.2688066332015618e-01,8.6210127614231469e-02,2.1253347692371184e-02,1.3436821009541464e-01,-7.8378410234016094e-02,-1.1310112769008609e-02,1.5596815264056210e-01,1.7276152835705855e-01,-1.3620820801672773e-01,1.7395306251148510e-01,-1.2503731652335448e-01,1.7498292307526922e-01,-1.6175254277440901e-01
-4.0960890154420259e-03,1.3873648961944415e-01,-4.5168879086869961e-03,-6.4105289819368416e-02,1.2481246269604256e-01,-1.2424457751737855e-01,-1.3226995904330857e-01,-1.4699171385585058e-01,1.5309114558464013e-01,1.2122383717520482e-01,9.6618561742639650e-02,-3.8735052541142033e-02,3.7045575475820030e-03,3.7489395880798527e-04,1.9240764267393740e-01,8.7093254212306973e-02,1.1827195288366284e-01,-1.5926284662580603e-01,-2.9262984407666492e-01,1.5168003128232802e-01,-1.0146204703603069e-01,-9.7597271068265878e-02,-2.0521286986483873e-02,-9.6269058856265216e-02,1.0821254180374862e-01,9.5727137021866249e-02,1.1403450840105278e-01,-9.3389282886930901e-03,-1.5720467597120741e-01,1.3278547889203815e-01,-9.3450729981867792e-02,-7.5344169201873562e-02,1.6620883458757268e-01,-9.3765348063786821e-02,1.5680325628454186e-01,1.3750957262694863e-01,-8.5657937083138628e-03,-4.7785242825869712e-02,-2.0483421123712056e-02,1.5557488684083401e-01,-1.2160909774777263e-01,1.2746018491265390e-01,-1.2623737572684599e-01,-5.0522115808724982e-02,-2.1013727428831874e-01,-1.5858599333838000e-01,1.0909294737446075e-02,-1.1198928787528109e-01,5.3222064383297712e-02,-1.0391460616211959e-01,8.6377413779069517e-02,-1.5526661062580108e-01,-4.1208719380500719e-02,1.4462912328746411e-01,-9.6111075995551687e-02,-1.1157681815124051e-01,-2.7333869292688238e-02,6.8804815954163295e-02,-2.3456627122290158e-02,1.0196997570106860e-01,-1.0328520898918598e-04,1.4440750387424067e-02,-7.3407415786847521e-02,-1.4729103817881251e-01,-1.4335375869320258e-01,-1.1193463482690885e-01,2.2344387080135201e-02,-1.1917969153629314e-01,3.7619940879440671e-02,1.2152498769706777e-01,-1.2448620998352318e-01,1.2088391804925631e-01,-1.3011402770616631e-01,-1.0333926117722259e-01,-7.1522133063729523e-02,5.3994901736485190e-03,7.1610821724058360e-02,1.2755226307064424e-01,9.2806031716748505e-02,-1.4479788262643695e-01,1.5425830833722851e-02,-4.0963686952367795e-02,2.1876549842326951e-01,-6.5888053199596910e-02,5.0919947036818410e-02,-1.3297768845003979e-01,1.5380890846883283e-01,-1.3527696538179390e-01,-3.4290423686692550e-02,-7.8172610124811095e-02,6.1519796030823595e-02,8.0656315529754330e-03,-8.3491077162168893e-03,-5.0279912993160952e-02,2.1101487614058608e-02,1.6251089074663194e-01,-1.5039154639058347e-02,-3.1333623554717860e-02,-1.6149093409458681e-01,-2.8130482221364991e-02,1.4623319966564874e-01
